ASSOCIATIONTYPE,FROMFEATURECLASS,FROMASSETGROUP,FROMASSETTYPE,FROMGLOBALID,FROMTERMINAL,TOFEATURECLASS,TOASSETGROUP,TOASSETTYPE,TOGLOBALID,TOTERMINAL,ISCONTENTVISIBLE
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{23C4506D-6029-4DBD-A7DC-7248A2037003},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{6FF19F90-7A2B-4A1B-B690-C02799FE1B80},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{9763438E-0407-4D54-BCF7-382771E21D37},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{CBD15639-F0A4-4E50-AEE4-F28FDA813F81},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{9763438E-0407-4D54-BCF7-382771E21D37},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{296E5B40-32C9-4448-B5D6-19C6D77CDD98},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{9763438E-0407-4D54-BCF7-382771E21D37},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{1E422419-C8AA-4119-8254-872DDF1ABF91},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{23C4506D-6029-4DBD-A7DC-7248A2037003},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{52F51C0A-24B5-46AA-B0ED-CF0FA7FDC6DE},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{47B63DD5-9D16-418D-AE3C-C68E799507B9},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{0A362F1B-7A74-4F34-80C5-13F678B80FE0},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{474A0765-0CDE-4945-8E13-930FF18266DC},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{27386EA9-E46C-4A23-A7E0-9C7B64BD8D70},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{F82D51CB-7E3D-4E09-944B-A21C0E0BDACE},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{CD74FA5E-0B97-4E74-B5DF-6EE7870BF7AA},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{F82D51CB-7E3D-4E09-944B-A21C0E0BDACE},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{B44FE7B3-696F-4BE8-9DD9-D4CB637A6BEE},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{0ABF6249-3FFF-4C85-B360-8ED938394261},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D31724B5-D624-4543-B337-066CAAC62AA1},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{0ABF6249-3FFF-4C85-B360-8ED938394261},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{9A25D592-789E-4234-92E6-7805B98C6824},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{0ABF6249-3FFF-4C85-B360-8ED938394261},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{1D02648E-AACC-419F-B3D4-6626569ADFE2},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{0ABF6249-3FFF-4C85-B360-8ED938394261},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{0EFB5825-3760-4CFD-8E8C-5EE20699ABE8},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{2B812884-9C8F-4CD5-A919-F98B3A26C376},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A5846BA5-34CF-47DF-AA10-840E0D465B21},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C47E7E28-67F1-49AD-9823-A250D967F059},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{F54A5A62-C76D-4F02-A0B9-1D0FDF30FCF6},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C47E7E28-67F1-49AD-9823-A250D967F059},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{E2259EFB-A374-49AD-8823-E7AE0C947EA8},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C47E7E28-67F1-49AD-9823-A250D967F059},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A93CD643-318F-4638-9F7E-F372B81EA70C},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{CBC1AAA8-12C4-480E-A817-59DF6AC43EC2},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{286AC864-169B-400F-BA24-4BCB1C2467B2},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{A5644D5B-F63F-4ACA-B898-9B87923A2DEB},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{939BCFFC-1807-4B74-A886-FEB46C77C83F},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{DC5B3D76-9041-43C1-B05B-F9220D128F8B},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D889C4F6-BC8B-4434-B979-30D3525EC856},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{A767CD6E-4A99-4448-8380-56F3596C570F},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D5B19012-6E6B-4546-9E28-716CC0A79D38},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{A767CD6E-4A99-4448-8380-56F3596C570F},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{3A4A0569-CE67-45E2-A87F-CB6DDF7B6FEE},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C2B5CE7A-597D-4BD8-B40B-B53E62FA4204},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{84BE5342-AFE1-4754-BD73-1DCE0B955C1F},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C2B5CE7A-597D-4BD8-B40B-B53E62FA4204},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{6FAA954C-766A-46D6-AD69-4C91EBD163C6},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C2B5CE7A-597D-4BD8-B40B-B53E62FA4204},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{5F113727-9A14-4A69-8B0C-8783B1ED2191},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C2B5CE7A-597D-4BD8-B40B-B53E62FA4204},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{5B1141D0-07C2-448D-9CB9-B5543F16ECAA},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{B6669C89-F2AD-42A5-BF85-7EFC2860EFB1},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{63E53C14-794E-4777-8C2F-1DBC582D1D19},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{B6669C89-F2AD-42A5-BF85-7EFC2860EFB1},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{25049DDE-B779-4ACC-9475-5938055EFD60},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C24454AD-5871-487D-9FEE-5AB142EC0069},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{AF317622-1B79-4658-8CA4-EE2EF38E410D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C24454AD-5871-487D-9FEE-5AB142EC0069},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{9320C706-0E76-4E11-B08E-4F8C8E8B2A32},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C24454AD-5871-487D-9FEE-5AB142EC0069},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{54A5DAC0-C30C-4259-AC3A-8E15EC504097},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C24454AD-5871-487D-9FEE-5AB142EC0069},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{4FDD02B3-5DC3-4161-9016-B512EC7187D3},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C24454AD-5871-487D-9FEE-5AB142EC0069},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{4052BC96-1883-4692-984D-C1B0F847BD95},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{BD799C08-3376-4010-8C5F-36804055A4E1},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{634C6FD1-AB7E-4D49-907D-894D92906388},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{7AE904EB-C776-455D-ABB2-8E2FC3773360},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{8131D61E-9668-4128-B318-9766E009607A},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{91CB18B3-A522-4D67-BB62-EDD810636905},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{DDF7E986-FFF2-46D0-9BEE-FCFC7EBDFA99},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{91CB18B3-A522-4D67-BB62-EDD810636905},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{7E63D044-F319-4F28-9F08-679FEC99C0BE},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{D2F3AFD6-3CCA-42D4-AA9A-182C34A84CBF},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{081B9CFE-4218-4622-9060-441C4A01F8E5},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{85AB5766-F5E3-4AAE-91ED-1DBFC42E1A40},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{BFB1298E-FDE5-4540-9BFF-FC5A5A29EDE4},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{85AB5766-F5E3-4AAE-91ED-1DBFC42E1A40},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A15F079B-50C7-49EB-8FDA-44D39C14BC5D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{85AB5766-F5E3-4AAE-91ED-1DBFC42E1A40},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{985C71E0-C41F-4E54-954E-FA533044610E},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{86393697-316D-41DC-863F-218300566831},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{0D5BDE2E-9E3E-439C-833E-3DCAE2FD782C},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{862105F8-1885-4CCD-B299-1F3F38C62D3C},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{B43CC34E-A116-42AC-8257-B0EB32CCA638},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{89403295-A12B-4DB5-911E-0594C61EF77D},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{AC247214-C139-418E-998B-9DDB7821CFD8},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{89403295-A12B-4DB5-911E-0594C61EF77D},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{1C7C916B-3462-4530-80BC-4BC5F99BDD7A},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{06FC8E9C-8725-4972-A25C-E5289D0B8076},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{75FE1F8D-2AF0-4161-9C79-D3A49E092442},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{307A96C4-AEB1-4BEC-90F4-25F656D3DF7E},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{E12E8E7A-7E50-49F9-A407-CF21E3D16E2B},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{2FE85D24-6E5B-4539-AC05-8CE4A4ABA330},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A4141D9E-4B95-4757-BE1D-EA31800A827D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{FCA3A73B-ACB0-48EC-91A4-4FF4AB627D94},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{04EBA1CE-CDA3-4812-90FF-B5C6C00B1805},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{805FCF6C-894D-4AA6-876C-FE076164F000},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{BAE12B0B-3184-468F-B993-74556BA2122F},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{805FCF6C-894D-4AA6-876C-FE076164F000},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{401054E7-654A-470D-B942-31C8151176E1},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{81779CDF-623A-4531-9290-486D330DFC40},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{527B5513-95CF-4814-9A23-F132B7AAF71B},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{0AE5B5E6-49E7-4EBD-B898-4A2AA4CAAF10},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{7C87855B-6A35-4DD4-9851-F87A3A505252},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{0B40E0EF-CE5C-48A5-A773-1922922EDA2F},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{8425A94C-E4C2-4D79-BD6A-AD74A416D50D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{C5684D3B-2597-4FCE-B925-2BE4139D3E0B},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{B026B48D-B3F6-40BF-AE14-488B41C2949D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{8D791B1D-1A48-43CE-9E78-EA50AF0597DF},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A2D1573E-A661-4C52-92F5-DCFF64D3BB54},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{8D791B1D-1A48-43CE-9E78-EA50AF0597DF},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{02E53140-291F-477F-AA49-4B60FABC8AE8},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{054CC005-8E06-4063-8023-DC3A25AE5EC9},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D44ED85F-3385-4BDF-B5FF-DB64D838C596},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{054CC005-8E06-4063-8023-DC3A25AE5EC9},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{64207684-8306-4B6E-BBA7-A64B28105536},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{04E8F280-11C4-4D9B-BE67-2FE04D97DCBD},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{52908203-90E7-4D03-B27A-6ABED51E026C},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{3FEDA68F-3FE5-4301-9501-627E5F3CEC52},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{7A0D7A77-92C9-4E51-9187-EBFCCBDD66DC},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{23B751FA-487B-4E13-A6B2-CA77C94EC5E7},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{967A5D7B-AE69-4C5C-9C5D-18F5509C1688},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{2A364DF8-6BD7-41E7-8B3B-33FF512E47D7},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{F6274007-B442-49F5-B318-3041DCE68DFD},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{3D6CC949-BDEC-4992-9B2C-BCF7863623E6},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{CB49D8CC-0E5A-47A5-B498-482B122AB0B6},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{3D6CC949-BDEC-4992-9B2C-BCF7863623E6},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{74CDA44C-882B-4B8A-A71D-A3C8CF4240C1},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{3D6CC949-BDEC-4992-9B2C-BCF7863623E6},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{609AACE4-8672-4BCC-BCCE-80F8E17FA80F},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{3D6CC949-BDEC-4992-9B2C-BCF7863623E6},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{1864C2BE-EA1B-4B76-A05D-C83E147EC466},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{08D141B0-1458-4B12-8F7A-3966C49E967C},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{5CA213B6-351A-438B-9FDA-8082B372CB26},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{81C06D00-948D-4993-9965-8E4B13C40F39},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{DCED6290-DC6C-49FF-8496-E093188AFA3D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{81C06D00-948D-4993-9965-8E4B13C40F39},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{B79EC2A9-5E46-4875-AA55-1F4B2E687EF1},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{97AFC7BA-2537-41D3-BBBE-0F38EECC317D},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{29B3AE04-70BF-456F-B7EF-CB0F823FB66B},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{974E17F1-EA6F-4611-BC76-2E0DAF87E99A},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{888308D1-6C10-498A-BCA4-A9D7D48FB5ED},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Transformer,Overhead Single Phase,{898AB61F-04D4-420E-9CB3-13DD8E32C571},Low,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{F138A4EB-39FB-4DD3-9D19-ABBEA316E96F},Single Terminal,
